# 51842 of 51842
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 141.0981
# Maximum y: 176.00237
# Maximum z: 130.5685
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 1
# Local subdomain 0 boundaries (0, 0, 0) - (141.0981, 176.00237, 130.5685)
# ID, Position (x y z), type 
21818 74.532600 123.185650 82.342630 ex
21819 73.747460 125.167520 81.422040 ex
21820 72.320600 127.017630 82.770900 ex
21821 67.092380 134.390200 51.008000 ex
21822 70.575850 126.660970 86.166330 ex
21823 79.293710 124.007350 81.916530 ex
21824 70.235260 127.240280 88.169170 ex
21825 77.583990 120.398990 83.450870 ex
21826 73.324140 121.918760 83.007370 ex
21827 67.999290 141.964630 64.982630 ex
21828 69.661870 129.872770 70.495690 ex
21829 70.386030 133.215650 68.512600 ex
21830 67.175550 135.642990 52.845810 ex
21831 88.574810 122.550370 108.170560 ex
21832 69.280800 132.830650 43.339420 ex
21833 67.067880 136.676290 65.121200 ex
21834 67.005350 137.473050 64.224750 ex
21835 70.565510 142.826730 60.387550 ex
21836 65.824920 142.405360 70.784630 ex
21837 70.105540 131.753500 70.307020 ex
21838 66.760250 134.495440 56.510480 ex
21839 66.698660 136.362040 55.789920 ex
21840 67.214160 136.169220 54.387940 ex
21841 69.143230 134.267500 42.350220 ex
21842 69.158560 133.404550 45.746760 ex
21843 65.753750 148.090730 58.034330 ex
21844 37.425370 138.395620 83.715290 ex
21845 42.569070 140.227610 78.394360 ex
21846 63.347760 139.670840 76.354550 ex
21847 33.111810 122.700040 32.842830 ex
21848 68.863450 135.066360 47.998800 ex
21849 70.128590 135.665910 45.520590 ex
21850 69.777830 136.525350 47.279840 ex
21851 69.905760 137.897020 47.953960 ex
21852 72.013710 142.710270 53.848710 ex
21853 73.517410 136.194530 96.933660 ex
21854 70.154650 136.929100 44.434250 ex
21855 69.410590 135.984580 43.088800 ex
21856 70.227430 139.345290 44.769780 ex
21857 68.676370 139.334370 42.566150 ex
21858 67.812730 141.397310 72.772070 ex
21859 66.111050 141.649660 72.600870 ex
21860 68.252760 141.892450 70.767270 ex
21861 63.591530 141.007130 72.840290 ex
21862 62.254000 140.908800 71.973190 ex
21863 68.019080 136.362020 65.957640 ex
21864 68.317480 139.489480 65.987160 ex
21865 70.410850 157.402250 68.653600 ex
21866 67.345850 138.772480 64.089760 ex
21867 70.678010 131.960960 71.618770 ex
21868 70.296070 141.620160 71.334630 ex
21869 68.237220 137.240860 50.410400 ex
21870 69.127660 119.326020 87.356580 ex
21871 92.417880 125.508950 95.620450 ex
21872 91.743490 128.305330 97.906270 ex
21873 65.825440 140.467630 41.791830 ex
21874 68.244250 141.790230 67.754390 ex
21875 67.155160 142.575770 69.923330 ex
21876 67.119630 142.702930 68.162900 ex
21877 65.710580 142.890970 68.231060 ex
21878 61.687730 163.864670 80.945270 ex
21879 67.940060 141.057540 66.269430 ex
21880 67.810890 140.045420 62.904170 ex
21881 69.281610 138.011250 49.577400 ex
21882 73.347850 134.832620 96.361870 ex
21883 69.257250 139.363830 49.721320 ex
21884 70.239550 139.434400 47.389170 ex
21885 80.579530 113.944310 87.170130 ex
21886 91.180930 127.303670 95.530460 ex
21887 67.704860 140.343130 41.815260 ex
21888 69.849970 140.136510 43.462220 ex
21889 68.714340 141.709320 42.031500 ex
21890 71.586050 157.937740 67.280090 ex
21891 68.697000 138.738130 52.594410 ex
21892 69.665540 140.298860 48.651290 ex
21893 68.954140 139.808790 51.299770 ex
21894 68.881670 142.007710 48.913660 ex
21895 70.224420 140.301380 46.248470 ex
21896 69.810960 142.283760 46.254650 ex
21897 69.772660 141.677110 43.402150 ex
21898 65.138780 143.525940 66.852270 ex
21899 65.748670 144.941410 65.207320 ex
21900 68.728920 143.914510 65.099100 ex
21901 73.839800 137.059170 95.811520 ex
21902 69.081000 138.909800 54.625220 ex
21903 68.891780 141.147750 51.706460 ex
21904 69.736590 142.868260 44.715890 ex
21905 64.501950 146.714480 64.203440 ex
21906 61.645070 147.575310 63.928140 ex
21907 71.275940 119.673540 71.463160 ex
21908 70.550620 130.204770 72.657780 ex
21909 72.331170 133.785690 71.605190 ex
21910 72.240850 134.255010 70.430680 ex
21911 70.373820 159.887630 42.714010 ex
21912 78.601740 131.599110 79.297550 ex
21913 73.459880 137.327400 90.645550 ex
21914 72.733130 133.595630 75.297560 ex
21915 74.403710 136.568510 94.526600 ex
21916 69.693900 137.658970 82.025860 ex
21917 71.610230 134.232640 77.054630 ex
21918 73.123470 136.290750 71.310680 ex
21919 69.940610 158.814750 47.723040 ex
21920 70.005790 159.407990 44.331170 ex
21921 69.762140 138.631920 80.858230 ex
21922 70.357850 138.608070 85.087680 ex
21923 69.828810 138.911250 83.412300 ex
21924 72.685020 155.288070 50.219480 ex
21925 70.702730 143.475690 54.598920 ex
21926 69.496410 142.099500 52.808460 ex
21927 69.291610 144.153240 53.136570 ex
21928 68.411020 142.411630 50.390490 ex
21929 67.655300 144.089270 51.336100 ex
21930 69.042270 143.126700 47.657700 ex
21931 68.563330 144.773800 47.865630 ex
21932 68.886710 145.488170 46.770900 ex
21933 67.647020 145.333530 50.067190 ex
21934 69.073590 144.379530 44.199240 ex
21935 68.402940 144.327350 42.836130 ex
21936 63.095230 140.910160 73.003210 ex
21937 70.822460 151.187290 89.204890 ex
21938 72.206530 152.219230 89.326780 ex
21939 71.742840 151.515800 87.344670 ex
21940 70.911410 161.004160 78.667590 ex
21941 71.005780 162.268540 77.698190 ex
21942 67.472080 145.264150 65.029050 ex
21943 70.080290 147.940490 68.860870 ex
21944 70.471830 161.878520 45.844260 ex
21945 70.841970 162.307740 47.965860 ex
21946 65.339120 147.705180 57.721230 ex
21947 66.798800 147.798680 57.730130 ex
21948 64.496460 148.265390 59.155510 ex
21949 74.553600 153.814570 47.560750 ex
21950 71.296590 157.266480 48.886190 ex
21951 75.601330 152.740460 46.914780 ex
21952 73.047540 127.321660 81.654860 ex
21953 73.943630 136.320960 93.031260 ex
21954 77.796730 132.015590 78.185890 ex
21955 68.792370 145.371720 45.187510 ex
21956 68.334110 146.968730 46.631910 ex
21957 68.239670 146.852280 45.048520 ex
21958 76.370380 155.876390 47.634190 ex
21959 66.597240 144.887760 42.604010 ex
21960 63.375150 143.348520 67.916040 ex
21961 60.618860 164.532970 82.404140 ex
21962 63.548660 166.544800 80.609520 ex
21963 66.663320 148.517820 61.295800 ex
21964 60.070070 147.814860 64.048710 ex
21965 61.778460 148.448670 62.813570 ex
21966 60.049620 147.909520 64.444820 ex
21967 59.829100 148.791590 64.332230 ex
21968 62.037720 148.217300 59.905990 ex
21969 60.684520 148.067540 59.845320 ex
21970 68.145180 147.903320 59.175830 ex
21971 70.293190 158.231400 70.506230 ex
21972 65.078710 148.621680 60.490750 ex
21973 60.336970 148.530800 62.166090 ex
21974 59.658390 148.335320 61.956970 ex
21975 60.012300 148.326610 60.955010 ex
21976 65.754310 146.066550 43.356240 ex
21977 66.884070 147.335310 44.440890 ex
21978 64.401380 149.146350 45.542090 ex
21979 120.351430 123.452240 28.766890 ex
21980 60.401440 148.525990 61.595550 ex
21981 62.191650 148.066050 58.741000 ex
21982 61.324420 147.911770 64.905410 ex
21983 63.329170 148.577530 59.738150 ex
21984 70.419190 149.833780 52.264540 ex
21985 61.478880 148.755190 62.270330 ex
21986 67.505420 152.413570 49.571040 ex
21987 66.176330 151.705830 48.186230 ex
21988 47.227220 138.947320 95.080370 ex
21989 62.894500 148.800600 61.252310 ex
21990 61.877750 148.724180 63.860400 ex
21991 65.013130 148.574180 59.549480 ex
21992 67.505140 148.334990 58.109330 ex
21993 68.044160 148.801880 59.481410 ex
21994 67.728890 153.943550 51.413600 ex
21995 67.292700 149.020720 61.311330 ex
21996 21.035710 121.521040 93.628120 ex
21997 29.400430 120.816120 74.083410 ex
21998 23.084570 122.727530 95.684510 ex
21999 21.780910 122.847100 94.188110 ex
22000 20.150050 121.287720 92.053600 ex
22001 20.547210 119.902880 89.898460 ex
22002 19.562130 122.548010 90.776500 ex
22003 24.230640 124.871110 95.339540 ex
22004 48.770450 124.280940 95.222280 ex
22005 49.165490 123.256320 96.329910 ex
22006 20.686990 120.260380 87.568440 ex
22007 19.522190 120.603160 88.624750 ex
22008 18.850130 122.553050 89.176440 ex
22009 20.144770 124.085670 90.978140 ex
22010 18.804950 121.667950 88.281300 ex
22011 20.781640 120.275370 86.319940 ex
22012 18.695380 123.890130 88.044610 ex
22013 18.128970 122.425970 86.475230 ex
22014 19.378850 120.504070 85.449620 ex
22015 22.181030 119.997000 85.510900 ex
22016 18.082640 123.808530 86.516770 ex
22017 19.306000 125.014130 88.296880 ex
22018 18.240000 121.670360 85.451280 ex
22019 19.696480 120.046890 83.798580 ex
22020 17.776910 121.674220 83.750840 ex
22021 17.960730 124.491870 85.281290 ex
22022 18.661070 120.415720 82.732490 ex
22023 19.267670 119.982800 81.037630 ex
22024 21.224410 119.839300 83.742800 ex
22025 16.948390 122.567360 82.663780 ex
22026 21.067500 119.581240 80.973820 ex
22027 21.724580 119.861790 79.443880 ex
22028 21.988810 119.804400 82.612900 ex
22029 16.938070 122.062790 80.619280 ex
22030 17.051060 123.932740 83.399450 ex
22031 23.340550 119.977320 79.641910 ex
22032 20.579760 120.724530 77.819180 ex
22033 18.372140 120.736750 80.011480 ex
22034 16.375960 123.599300 79.733110 ex
22035 19.028210 121.197920 78.324100 ex
22036 25.405730 125.902850 95.764910 ex
22037 23.676610 125.476520 94.215620 ex
22038 22.444710 125.303280 92.957770 ex
22039 24.062300 127.093260 93.242560 ex
22040 21.477880 124.150360 92.815240 ex
22041 22.169940 126.765080 91.228430 ex
22042 20.043390 125.214730 89.631470 ex
22043 21.101720 126.740110 89.738110 ex
22044 19.711280 126.041010 86.946010 ex
22045 23.829620 120.109360 82.941500 ex
22046 18.978760 125.600350 85.458260 ex
22047 24.524280 120.001730 81.500450 ex
22048 26.150990 119.792630 78.885060 ex
22049 16.968280 125.011680 82.375340 ex
22050 21.098710 121.792240 76.456710 ex
22051 18.403070 122.907290 77.293510 ex
22052 23.394330 122.448150 74.921000 ex
22053 19.976920 123.174560 76.160110 ex
22054 24.680450 122.021650 74.581430 ex
22055 25.778100 127.400440 95.310470 ex
22056 49.437970 125.606980 94.559390 ex
22057 48.234790 124.631110 96.423610 ex
22058 49.144680 126.970700 95.647640 ex
22059 20.480780 126.862580 86.918320 ex
22060 21.351370 127.195000 85.584840 ex
22061 21.134890 127.362150 88.375830 ex
22062 20.771110 126.927480 84.372430 ex
22063 22.411250 127.928610 86.196490 ex
22064 19.168000 126.154410 84.219290 ex
22065 33.284010 127.679180 88.337500 ex
22066 34.045240 128.176350 89.331840 ex
22067 33.645010 127.807290 88.391810 ex
22068 33.001390 128.191560 88.836200 ex
22069 21.134330 127.949440 83.673450 ex
22070 18.068240 126.124860 83.018220 ex
22071 16.303500 125.183890 80.753490 ex
22072 18.290880 127.348580 82.426360 ex
22073 16.400790 126.694850 79.942920 ex
22074 17.184890 123.982640 78.095840 ex
22075 17.220550 125.549950 77.372340 ex
22076 27.654270 122.634390 73.052860 ex
22077 25.409920 124.749360 73.682680 ex
22078 27.306250 129.472820 86.857430 ex
22079 26.667120 129.197960 85.881120 ex
22080 110.698450 119.881300 18.891840 ex
22081 46.903590 125.252890 98.299500 ex
22082 48.105710 126.585990 98.089490 ex
22083 27.648230 130.319910 94.899320 ex
22084 24.988700 127.985460 93.913160 ex
22085 23.242860 127.747400 91.613740 ex
22086 25.671450 129.398130 92.734070 ex
22087 33.922630 129.631610 90.821010 ex
22088 34.406240 128.304460 89.386140 ex
22089 31.268840 129.486550 90.114090 ex
22090 30.464930 130.464520 90.942950 ex
22091 29.915240 129.159820 89.193860 ex
22092 32.570190 130.206070 91.016260 ex
22093 28.809640 130.448680 90.975050 ex
22094 31.084220 131.285930 91.976230 ex
22095 28.094900 129.822060 89.791350 ex
22096 28.150030 130.970940 92.011180 ex
22097 23.759280 128.918640 90.410710 ex
22098 30.668700 129.583630 89.230990 ex
22099 26.404860 129.966640 89.602730 ex
22100 26.067410 129.378740 87.675230 ex
22101 25.261460 129.676110 90.861580 ex
22102 23.505640 128.997700 88.807470 ex
22103 24.670380 129.168350 87.330830 ex
22104 22.273120 128.197870 88.011030 ex
22105 27.062320 128.899500 86.191180 ex
22106 23.955290 128.305650 85.708910 ex
22107 24.053440 129.260810 85.119500 ex
22108 17.288210 127.746380 80.974030 ex
22109 16.507860 126.678670 78.199020 ex
22110 18.276200 125.919060 75.955790 ex
22111 24.253900 125.503960 74.082650 ex
22112 21.688710 126.479910 74.857020 ex
22113 19.517870 125.611570 75.440680 ex
22114 48.800620 126.344180 96.859720 ex
22115 47.788890 127.876110 98.975120 ex
22116 26.894610 130.213220 93.008800 ex
22117 28.962650 131.289000 94.716770 ex
22118 35.239420 130.476030 92.070800 ex
22119 34.611480 131.904520 93.634630 ex
22120 36.388460 130.841700 92.914750 ex
22121 32.410200 131.380050 92.193280 ex
22122 33.133640 132.234080 93.560730 ex
22123 30.504360 131.796110 93.055900 ex
22124 29.225450 131.495860 93.057640 ex
22125 19.753860 128.399010 82.928450 ex
22126 22.599920 129.612500 84.438540 ex
22127 17.591040 128.854850 80.481390 ex
22128 17.000060 128.369020 77.744700 ex
22129 26.392720 125.585210 73.223060 ex
22130 24.450390 127.275280 74.580650 ex
22131 20.384250 126.824160 74.998560 ex
22132 18.464270 127.334050 75.562110 ex
22133 44.050620 129.228290 103.194800 ex
22134 46.443700 127.915150 100.552860 ex
22135 45.994180 129.144690 101.488330 ex
22136 34.774700 132.880870 99.557750 ex
22137 32.883330 132.542060 97.102110 ex
22138 30.235330 131.606690 96.015970 ex
22139 48.425980 129.366880 94.713270 ex
22140 35.760520 132.270190 94.478570 ex
22141 35.681460 133.106360 96.127610 ex
22142 32.446410 132.353400 94.992780 ex
22143 37.366890 130.246950 92.619520 ex
22144 31.142040 132.009550 94.703870 ex
22145 37.812430 130.814640 93.406930 ex
22146 36.466270 131.562290 93.589030 ex
22147 35.983620 130.229230 92.069320 ex
22148 48.235060 130.970820 91.680670 ex
22149 43.979530 136.722600 80.069810 ex
22150 46.806990 138.156100 79.937440 ex
22151 44.487180 140.434890 72.334780 ex
22152 45.975870 141.391230 72.088440 ex
22153 19.725290 129.939050 82.412930 ex
22154 18.564070 129.996040 81.419320 ex
22155 17.194760 129.494770 78.995950 ex
22156 17.899780 128.656390 76.524320 ex
22157 25.901190 128.746460 74.623320 ex
22158 22.746050 131.741790 84.328390 ex
22159 22.927500 127.624150 74.919690 ex
22160 43.077520 131.593630 103.882760 ex
22161 38.448480 131.846640 103.823930 ex
22162 40.815590 132.346710 103.912800 ex
22163 39.444660 132.988220 103.370870 ex
22164 45.045100 129.734830 102.630930 ex
22165 46.808350 130.232400 101.000170 ex
22166 45.342190 131.116140 102.890570 ex
22167 44.434500 132.126090 103.423260 ex
22168 46.319470 131.378380 101.839950 ex
22169 36.720410 133.174110 101.722320 ex
22170 47.542860 130.465290 99.524060 ex
22171 47.745810 131.907080 98.862290 ex
22172 37.736570 133.953290 98.017900 ex
22173 37.317210 133.544830 96.718550 ex
22174 37.234100 133.884970 99.438900 ex
22175 39.210940 134.625090 98.189570 ex
22176 36.464540 135.442880 84.685210 ex
22177 27.538460 138.237110 81.368360 ex
22178 37.325970 133.951050 95.726550 ex
22179 34.289380 133.030130 97.524140 ex
22180 47.919220 131.918150 96.846230 ex
22181 33.736810 129.464010 90.010280 ex
22182 32.549410 129.361470 89.640140 ex
22183 25.323990 130.274030 86.123650 ex
22184 18.307900 131.234640 80.621650 ex
22185 17.659520 130.990880 79.293650 ex
22186 18.324000 130.220260 76.307700 ex
22187 17.886940 131.430110 77.825750 ex
22188 44.713020 133.560920 102.914240 ex
22189 41.943520 132.690870 103.648230 ex
22190 42.297630 134.472020 103.150620 ex
22191 38.579080 133.655610 102.310460 ex
22192 46.825700 133.130690 101.209730 ex
22193 38.898770 134.069830 101.094660 ex
22194 36.189460 133.421600 100.217290 ex
22195 40.885280 134.851400 100.776800 ex
22196 39.920220 134.518840 100.220400 ex
22197 41.666910 135.072840 102.155610 ex
22198 41.818240 135.956020 99.951640 ex
22199 47.517520 133.426520 99.708170 ex
22200 39.239070 135.636290 97.598170 ex
22201 47.869520 133.440030 96.527740 ex
22202 48.478160 132.639390 93.329670 ex
22203 34.726170 134.722560 87.994540 ex
22204 39.140010 135.328170 80.559890 ex
22205 40.533840 135.880270 80.782120 ex
22206 35.425270 132.930790 93.428370 ex
22207 48.739540 131.207010 92.004910 ex
22208 34.857080 130.991230 91.308120 ex
22209 33.882200 130.770290 90.351210 ex
22210 33.127760 132.110060 89.567950 ex
22211 34.106600 133.514850 89.477340 ex
22212 32.688220 132.372190 89.455940 ex
22213 49.895970 132.974470 90.958880 ex
22214 37.076430 135.544940 83.539850 ex
22215 39.976170 137.993250 81.956950 ex
22216 38.304560 137.534780 82.678130 ex
22217 40.632580 137.639440 81.266950 ex
22218 51.644380 139.264160 95.035570 ex
22219 46.242700 142.102240 71.794500 ex
22220 68.603690 126.995170 92.021250 ex
22221 49.643180 132.329410 91.705480 ex
22222 49.789440 132.546640 90.785380 ex
22223 67.975140 128.164950 93.480410 ex
22224 70.244250 126.262680 89.369020 ex
22225 29.421700 130.578000 89.579480 ex
22226 20.233840 132.781900 81.835040 ex
22227 19.156880 132.701660 80.925030 ex
22228 33.188060 145.139010 83.979610 ex
22229 37.561800 144.352540 85.883910 ex
22230 31.499510 143.946490 82.154910 ex
22231 33.583540 146.289830 84.072200 ex
22232 37.809640 146.100020 85.246990 ex
22233 35.293130 147.657420 84.251620 ex
22234 114.185360 118.991350 13.355510 ex
22235 21.339890 131.016240 74.351690 ex
22236 30.313160 142.611640 81.296050 ex
22237 32.693740 145.493260 71.676110 ex
22238 32.899320 146.725070 82.735070 ex
22239 31.699710 145.808640 82.120830 ex
22240 104.845000 111.443450 29.481460 ex
22241 105.526160 118.573370 32.533500 ex
22242 110.146980 130.396800 20.169130 ex
22243 19.426770 131.618600 74.807850 ex
22244 46.126930 134.303290 101.751320 ex
22245 46.075410 136.217220 100.429550 ex
22246 43.710160 134.810720 102.877240 ex
22247 43.861340 136.200620 101.864940 ex
22248 42.599860 136.176370 101.329330 ex
22249 47.780500 134.717790 98.383010 ex
22250 48.136360 133.621040 94.946490 ex
22251 48.064770 135.519820 94.782620 ex
22252 48.660730 134.008920 92.352650 ex
22253 34.262660 132.927400 91.933750 ex
22254 50.441480 138.501150 94.906080 ex
22255 41.544800 139.989000 74.526330 ex
22256 48.714810 139.198140 95.828620 ex
22257 52.736650 140.138930 94.446030 ex
22258 53.644260 140.342340 93.462680 ex
22259 46.556060 150.930440 70.060320 ex
22260 55.559450 139.922420 95.364490 ex
22261 54.096740 138.730750 92.830920 ex
22262 27.534700 130.450370 88.735990 ex
22263 30.403430 131.769130 90.591590 ex
22264 49.216280 133.999450 91.503590 ex
22265 27.110180 131.467760 89.190540 ex
22266 25.058460 131.712990 87.060840 ex
22267 23.787300 133.400200 85.378230 ex
22268 21.995270 134.042290 83.096810 ex
22269 21.111050 134.228570 82.172550 ex
22270 18.936970 133.858520 80.061590 ex
22271 18.174740 132.660390 77.215260 ex
22272 22.641170 131.370600 74.293570 ex
22273 44.812680 136.864750 100.580160 ex
22274 41.595250 137.124580 99.267230 ex
22275 47.038200 136.335870 98.561670 ex
22276 37.773460 135.370720 96.435630 ex
22277 39.875350 137.013080 98.136710 ex
22278 48.157770 135.609160 93.115830 ex
22279 47.527930 136.886420 92.437560 ex
22280 35.723740 134.020290 94.199680 ex
22281 34.266630 134.111260 90.887370 ex
22282 48.422190 135.736490 91.434550 ex
22283 34.682480 135.506730 90.904640 ex
22284 34.808870 134.152550 88.327980 ex
22285 35.558730 135.550180 87.851330 ex
22286 31.718340 132.469130 90.528590 ex
22287 29.141160 132.844390 91.034200 ex
22288 25.933870 131.986690 88.449210 ex
22289 27.735950 132.671750 90.477780 ex
22290 26.014310 133.673850 89.349890 ex
22291 31.030010 134.155700 91.013780 ex
22292 33.585420 134.346980 89.031900 ex
